InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category
INV103660,HOM9338,Cushion,1,2023-01-22,63.42,10146.0,USA,Home & Garden
INV104328,CLO1580,Sneakers,4,2023-01-22,137.57,10398.0,United Kingdom,Clothing
INV101702,TOY5637,Building Blocks,4,2023-01-22,63.33,10354.0,Germany,Toys
INV102661,HOM8017,Cushion,1,2023-01-23,143.34,10291.0,United Kingdom,Home & Garden
INV104512,TOY1209,Action Figure,2,2023-01-23,40.66,10348.0,United Kingdom,Toys
INV100747,CLO2099,Dress,10,2023-01-23,38.37,10400.0,United Kingdom,Clothing
INV101062,TOY4690,Puzzle,3,2023-01-23,59.55,10070.0,United Kingdom,Toys
INV103718,CLO4512,Jeans,6,2023-01-23,193.66,10486.0,United Kingdom,Clothing
INV103368,CLO3121,Hat,10,2023-01-23,94.27,10222.0,Switzerland,Clothing
INV101657,ELE5268,Keyboard,3,2023-01-23,201.6,10223.0,United Kingdom,Electronics
INV100482,ELE3741,Headphones,5,2023-01-23,470.09,10280.0,United Kingdom,Electronics
INV103595,BOO1932,Textbook,5,2023-01-23,47.18,10321.0,United Kingdom,Books
INV103648,TOY2878,Puzzle,2,2023-01-23,56.85,10097.0,Netherlands,Toys
INV101129,ELE5859,Keyboard,1,2023-01-23,383.69,10394.0,United Kingdom,Electronics
INV103807,ELE5000,Keyboard,6,2023-01-24,530.38,10297.0,Belgium,Electronics
INV102712,HOM7661,Vase,2,2023-01-24,76.04,10063.0,United Kingdom,Home & Garden
INV104103,TOY7452,Board Game,2,2023-01-24,47.54,10438.0,United Kingdom,Toys
INV101772,TOY3015,Action Figure,1,2023-01-24,78.23,10310.0,France,Toys
INV104102,TOY6283,Puzzle,3,2023-01-24,45.92,10194.0,United Kingdom,Toys
INV101909,TOY6327,Action Figure,1,2023-01-24,26.14,10034.0,United Kingdom,Toys
INV102738,BOO1925,Fiction Book,2,2023-01-24,24.68,10228.0,United Kingdom,Books
INV103723,BOO1426,Comic Book,4,2023-01-24,47.84,10236.0,United Kingdom,Books
INV101190,CLO5134,Hat,2,2023-01-25,128.26,10313.0,United Kingdom,Clothing
INV102408,CLO6783,T-Shirt,20,2023-01-25,49.11,10382.0,United Kingdom,Clothing
INV101414,BOO6985,Fiction Book,1,2023-01-25,32.14,10408.0,United Kingdom,Books
INV102405,ELE7984,Mouse,-1,2023-01-25,487.34,10277.0,United Kingdom,Electronics
INV103017,HOM8237,Picture Frame,6,2023-01-25,84.61,10093.0,United Kingdom,Home & Garden
INV101873,BOO4092,Magazine,6,2023-01-25,13.48,10356.0,United Kingdom,Books
INV104634,ELE2085,Laptop,4,2023-01-25,91.87,10010.0,United Kingdom,Electronics
INV103885,ELE6577,Keyboard,3,2023-01-25,517.21,10462.0,Germany,Electronics
INV102392,CLO9730,Sneakers,3,2023-01-25,128.06,10286.0,United Kingdom,Clothing
INV104626,ELE2737,Keyboard,2,2023-01-25,646.54,10139.0,United Kingdom,Electronics
INV104368,TOY7641,Action Figure,10,2023-01-25,15.17,10202.0,Netherlands,Toys
INV101599,CLO7327,Jeans,6,2023-01-25,191.26,10294.0,United Kingdom,Clothing
INV101177,BOO4883,Non-Fiction Book,3,2023-01-25,46.26,10482.0,France,Books
INV101444,ELE4677,USB Cable,3,2023-01-25,282.25,10125.0,United Kingdom,Electronics
INV100580,HOM8067,Lamp,6,2023-01-25,129.99,10415.0,Germany,Home & Garden
INV104145,CLO6147,T-Shirt,3,2023-01-25,193.5,10249.0,United Kingdom,Clothing
INV103578,ELE2798,Headphones,1,2023-01-25,781.13,10488.0,Germany,Electronics
INV100914,HOM4932,Picture Frame,1,2023-01-25,116.12,10176.0,United Kingdom,Home & Garden
INV104852,HOM5275,Plant Pot,1,2023-01-25,136.88,10455.0,United Kingdom,Home & Garden
INV100918,HOM7713,Vase,3,2023-01-25,35.16,10218.0,United Kingdom,Home & Garden
INV100977,HOM6579,Plant Pot,2,2023-01-26,131.28,10151.0,United Kingdom,Home & Garden
INV100872,HOM1804,Lamp,2,2023-01-26,149.13,10164.0,United Kingdom,Home & Garden
INV102061,CLO1784,Hat,4,2023-01-26,11.01,10292.0,United Kingdom,Clothing
INV100375,ELE6014,Headphones,4,2023-01-26,21.81,10285.0,United Kingdom,Electronics
INV104929,TOY7420,Board Game,3,2023-01-26,13.05,10370.0,Belgium,Toys
INV101720,BOO2100,Fiction Book,2,2023-01-26,42.98,10167.0,Spain,Books
INV102202,BOO2629,Fiction Book,10,2023-01-26,14.22,10298.0,United Kingdom,Books
INV101450,HOM1496,Cushion,3,2023-01-26,27.8,10458.0,United Kingdom,Home & Garden
INV103191,ELE5507,Headphones,1,2023-01-26,798.44,10411.0,United Kingdom,Electronics
INV103884,HOM1018,Vase,10,2023-01-26,31.29,10111.0,United Kingdom,Home & Garden
INV102948,CLO4491,Scarf,1,2023-01-26,61.88,10091.0,United Kingdom,Clothing
INV103629,ELE3774,Keyboard,6,2023-01-27,756.25,10494.0,Netherlands,Electronics
INV104818,ELE4314,USB Cable,3,2023-01-27,573.68,10052.0,United Kingdom,Electronics
INV102282,CLO2934,Scarf,3,2023-01-27,144.55,10037.0,United Kingdom,Clothing
INV102163,ELE6423,USB Cable,2,2023-01-27,100.38,10278.0,Belgium,Electronics
INV101758,CLO9635,Dress,1,2023-01-27,101.75,10400.0,United Kingdom,Clothing
INV100316,TOY2184,Doll,1,2023-01-27,33.26,10145.0,United Kingdom,Toys
INV101766,TOY6467,Doll,3,2023-01-27,35.48,10065.0,United Kingdom,Toys
INV101352,TOY6285,Puzzle,4,2023-01-27,56.16,10212.0,United Kingdom,Toys
INV101735,HOM3383,Garden Tools,4,2023-01-27,56.81,10159.0,United Kingdom,Home & Garden
INV103204,CLO2617,Hat,6,2023-01-28,74.5,10172.0,United Kingdom,Clothing
INV102897,ELE4238,Webcam,2,2023-01-28,612.39,10070.0,Germany,Electronics
INV103325,CLO4888,Scarf,1,2023-01-28,24.83,10449.0,United Kingdom,Clothing
INV101963,BOO4428,Comic Book,1,2023-01-28,37.18,10347.0,Spain,Books
INV100906,CLO2537,Jacket,3,2023-01-28,177.8,10451.0,Spain,Clothing
INV103739,BOO7828,Comic Book,1,2023-01-28,33.15,10285.0,United Kingdom,Books
INV103770,ELE6769,Monitor,1,2023-01-28,270.78,10447.0,Belgium,Electronics
INV103773,ELE7123,Monitor,6,2023-01-28,631.86,10357.0,United Kingdom,Electronics
INV103876,ELE6419,Mouse,1,2023-01-28,25.17,10014.0,Germany,Electronics
INV100886,HOM4787,Garden Tools,12,2023-01-28,38.76,10350.0,United Kingdom,Home & Garden
INV100696,TOY8211,Doll,6,2023-01-28,20.54,10268.0,United Kingdom,Toys
INV102559,BOO6912,Comic Book,2,2023-01-28,47.71,10437.0,United Kingdom,Books
INV104868,CLO1185,T-Shirt,6,2023-01-28,47.87,10088.0,Germany,Clothing
INV104788,HOM8892,Vase,1,2023-01-28,54.6,10314.0,Switzerland,Home & Garden
INV100109,TOY4904,Board Game,1,2023-01-28,46.07,10329.0,United Kingdom,Toys
INV100164,HOM6578,Garden Tools,4,2023-01-28,63.63,10482.0,United Kingdom,Home & Garden
INV104576,ELE6353,Headphones,6,2023-01-28,624.62,10393.0,United Kingdom,Electronics
INV101715,ELE1329,Headphones,5,2023-01-29,513.28,10464.0,Switzerland,Electronics
INV103808,HOM4089,Vase,10,2023-01-29,13.06,10485.0,United Kingdom,Home & Garden
INV101152,CLO5326,Scarf,4,2023-01-29,180.94,10342.0,United Kingdom,Clothing
INV104855,TOY1353,Puzzle,10,2023-01-29,53.99,10008.0,Germany,Toys
INV104295,HOM3416,Picture Frame,5,2023-01-29,69.6,,United Kingdom,Home & Garden
INV102522,CLO4330,Sneakers,5,2023-01-29,19.19,10400.0,France,Clothing
INV104936,BOO6274,Non-Fiction Book,3,2023-01-29,27.92,10424.0,United Kingdom,Books
INV101375,HOM3317,Cushion,3,2023-01-29,42.29,10237.0,France,Home & Garden
INV101591,HOM1556,Lamp,6,2023-01-29,130.97,10246.0,United Kingdom,Home & Garden
INV102645,CLO3745,Hat,1,2023-01-29,105.33,10089.0,United Kingdom,Clothing
INV104724,HOM8313,Vase,4,2023-01-29,98.17,10291.0,USA,Home & Garden
INV100614,TOY9669,Doll,1,2023-01-29,66.73,10421.0,United Kingdom,Toys
INV104630,TOY3403,Building Blocks,10,2023-01-29,12.76,10265.0,United Kingdom,Toys
INV101505,ELE8986,Headphones,3,2023-01-29,367.5,10042.0,United Kingdom,Electronics
INV101330,BOO5521,Magazine,3,2023-01-29,33.85,10449.0,United Kingdom,Books
INV100149,CLO4177,Scarf,2,2023-01-29,17.96,10302.0,United Kingdom,Clothing
INV103573,HOM2617,Lamp,2,2023-01-30,29.18,10376.0,United Kingdom,Home & Garden
INV104142,BOO9722,Comic Book,2,2023-01-30,39.45,10450.0,United Kingdom,Books
INV102323,TOY8849,Doll,2,2023-01-30,70.7,10001.0,United Kingdom,Toys
INV103661,ELE9734,Mouse,1,2023-01-30,683.14,10204.0,United Kingdom,Electronics
INV102662,BOO2913,Comic Book,1,2023-01-30,33.3,10372.0,United Kingdom,Books
INV102751,CLO2484,T-Shirt,2,2023-01-30,134.65,10157.0,United Kingdom,Clothing
INV103109,BOO6631,Textbook,2,2023-01-30,16.23,,United Kingdom,Books
INV103417,HOM7506,Plant Pot,1,2023-01-30,68.36,10064.0,United Kingdom,Home & Garden
INV103357,CLO3011,Hat,2,2023-01-30,165.42,10226.0,Belgium,Clothing
INV104654,ELE7030,Monitor,10,2023-01-30,292.47,10067.0,United Kingdom,Electronics
INV100801,ELE7559,Webcam,1,2023-01-30,258.97,10216.0,United Kingdom,Electronics
INV102418,CLO6769,Sneakers,-6,2023-01-31,189.07,10071.0,Germany,Clothing
INV103752,ELE8167,Keyboard,1,2023-01-31,268.12,10021.0,United Kingdom,Electronics
INV100959,ELE9989,Keyboard,1,2023-01-31,504.99,10271.0,United Kingdom,Electronics
INV101656,ELE1632,Webcam,5,2023-01-31,656.43,10489.0,United Kingdom,Electronics
INV102830,ELE8704,Monitor,6,2023-01-31,594.09,10320.0,Spain,Electronics
INV103645,TOY2558,Building Blocks,4,2023-01-31,28.85,10102.0,United Kingdom,Toys
INV103398,ELE9758,Laptop,2,2023-01-31,276.5,10265.0,United Kingdom,Electronics
INV104162,ELE6435,Keyboard,2,2023-02-01,340.6,10057.0,United Kingdom,Electronics
INV103649,BOO5735,Magazine,1,2023-02-01,45.73,10398.0,United Kingdom,Books
INV102617,CLO4057,T-Shirt,4,2023-02-01,19.61,10167.0,Spain,Clothing
INV102997,ELE5893,Laptop,2,2023-02-01,320.34,10498.0,United Kingdom,Electronics
INV104218,ELE6918,Headphones,10,2023-02-01,364.4,10427.0,United Kingdom,Electronics
INV101800,TOY9090,Board Game,2,2023-02-01,77.7,10494.0,United Kingdom,Toys
INV101220,CLO1028,Jeans,1,2023-02-01,89.09,10134.0,United Kingdom,Clothing
INV102931,ELE8180,USB Cable,2,2023-02-01,167.84,10265.0,Germany,Electronics
INV104523,ELE1687,Mouse,1,2023-02-01,544.6,10441.0,United Kingdom,Electronics
INV101716,BOO6266,Fiction Book,6,2023-02-02,11.42,10370.0,United Kingdom,Books
INV103834,BOO9715,Magazine,3,2023-02-02,45.95,10111.0,United Kingdom,Books
INV100507,TOY7464,Building Blocks,2,2023-02-02,22.67,10052.0,United Kingdom,Toys
INV100114,ELE9848,Laptop,6,2023-02-02,510.19,10115.0,United Kingdom,Electronics
INV104276,CLO7191,Scarf,1,2023-02-02,172.78,10071.0,United Kingdom,Clothing
INV100305,CLO5516,Dress,3,2023-02-02,16.44,10181.0,United Kingdom,Clothing
INV100927,ELE7041,Headphones,1,2023-02-03,294.59,10369.0,Switzerland,Electronics
INV104021,BOO5649,Magazine,4,2023-02-03,38.71,10084.0,United Kingdom,Books
INV100761,BOO4382,Textbook,1,2023-02-03,13.85,10291.0,Switzerland,Books
INV100814,CLO2932,Jeans,2,2023-02-03,23.7,10118.0,United Kingdom,Clothing
INV101495,TOY8378,Action Figure,1,2023-02-03,20.78,10427.0,United Kingdom,Toys
INV102501,BOO6109,Magazine,1,2023-02-03,38.71,10166.0,United Kingdom,Books
INV100854,HOM5597,Picture Frame,2,2023-02-03,77.15,10128.0,United Kingdom,Home & Garden
INV101343,ELE4203,Mouse,6,2023-02-03,343.13,10248.0,United Kingdom,Electronics
INV103045,BOO9401,Fiction Book,1,2023-02-03,37.9,10153.0,United Kingdom,Books
INV100123,BOO6368,Fiction Book,2,2023-02-04,19.35,10394.0,USA,Books
INV103165,ELE3069,Monitor,10,2023-02-04,559.48,10141.0,Spain,Electronics
INV103424,HOM8531,Vase,4,2023-02-04,113.36,10288.0,Germany,Home & Garden
INV100523,ELE1547,Webcam,1,2023-02-04,223.99,10121.0,United Kingdom,Electronics
INV100708,TOY7747,Board Game,1,2023-02-04,63.67,10125.0,Spain,Toys
INV103591,ELE5787,Webcam,3,2023-02-04,128.78,10425.0,United Kingdom,Electronics
INV104539,TOY8018,Building Blocks,1,2023-02-04,11.44,10145.0,France,Toys
INV103178,TOY9430,Board Game,5,2023-02-04,60.21,10493.0,Australia,Toys
INV103107,ELE9678,Webcam,1,2023-02-04,351.32,10167.0,United Kingdom,Electronics
INV102802,ELE2351,Mouse,3,2023-02-04,778.61,10446.0,United Kingdom,Electronics
INV101027,BOO5155,Non-Fiction Book,5,2023-02-04,48.62,10064.0,United Kingdom,Books
INV100058,HOM9100,Vase,1,2023-02-04,90.47,10474.0,United Kingdom,Home & Garden
INV102012,TOY2387,Board Game,1,2023-02-04,37.89,10016.0,Spain,Toys
INV103561,BOO3737,Comic Book,1,2023-02-04,38.48,10202.0,Belgium,Books
INV100326,BOO9456,Comic Book,1,2023-02-04,43.11,10218.0,United Kingdom,Books
INV101900,ELE5692,Mouse,1,2023-02-04,594.25,10452.0,United Kingdom,Electronics
INV100381,TOY3159,Puzzle,3,2023-02-05,52.19,10491.0,United Kingdom,Toys
INV102308,ELE5300,USB Cable,2,2023-02-05,192.5,10377.0,United Kingdom,Electronics
INV100962,HOM7789,Plant Pot,4,2023-02-05,107.77,10456.0,United Kingdom,Home & Garden
INV102267,CLO1730,Jeans,1,2023-02-05,75.44,10041.0,France,Clothing
INV100150,CLO8263,Dress,6,2023-02-05,63.01,10217.0,United Kingdom,Clothing
INV103996,BOO3064,Comic Book,1,2023-02-05,22.24,10373.0,United Kingdom,Books
INV101396,TOY1244,Building Blocks,1,2023-02-05,76.0,10215.0,United Kingdom,Toys
INV102833,BOO4232,Magazine,1,2023-02-05,40.5,10403.0,United Kingdom,Books
INV101285,ELE4363,USB Cable,2,2023-02-05,295.79,10054.0,United Kingdom,Electronics
INV104526,BOO9626,Non-Fiction Book,10,2023-02-05,35.13,10333.0,United Kingdom,Books
INV100545,ELE1343,Headphones,4,2023-02-05,350.39,10106.0,France,Electronics
INV102189,ELE5791,Headphones,10,2023-02-05,366.09,,Spain,Electronics
INV103579,CLO7337,T-Shirt,4,2023-02-06,26.74,10207.0,Germany,Clothing
INV100551,CLO3708,Sneakers,3,2023-02-06,90.38,10441.0,United Kingdom,Clothing
INV101892,ELE5931,Keyboard,6,2023-02-06,146.2,10324.0,Spain,Electronics
INV100337,TOY4567,Action Figure,1,2023-02-06,51.5,10186.0,United Kingdom,Toys
INV100267,HOM1298,Cushion,2,2023-02-06,112.21,10187.0,United Kingdom,Home & Garden
INV103581,HOM6489,Vase,3,2023-02-06,129.59,10073.0,United Kingdom,Home & Garden
INV101608,TOY7806,Board Game,6,2023-02-06,13.74,10415.0,United Kingdom,Toys
INV103420,HOM8322,Lamp,1,2023-02-06,62.45,10301.0,United Kingdom,Home & Garden
INV104450,CLO9611,Jeans,5,2023-02-06,91.78,10074.0,United Kingdom,Clothing
INV104466,HOM8476,Garden Tools,4,2023-02-06,82.18,10038.0,United Kingdom,Home & Garden
INV103257,HOM2999,Garden Tools,3,2023-02-06,13.82,10413.0,United Kingdom,Home & Garden
INV101691,CLO6873,Scarf,2,2023-02-06,194.05,10243.0,United Kingdom,Clothing
INV101126,TOY8777,Board Game,1,2023-02-07,28.65,10499.0,Spain,Toys
INV102720,BOO2992,Comic Book,2,2023-02-07,12.48,10324.0,Germany,Books
INV100995,TOY3686,Board Game,2,2023-02-07,36.97,10241.0,United Kingdom,Toys
INV101083,TOY1769,Puzzle,1,2023-02-07,67.66,10102.0,United Kingdom,Toys
INV104493,BOO2070,Non-Fiction Book,3,2023-02-07,41.83,10375.0,United Kingdom,Books
INV101017,BOO4543,Textbook,1,2023-02-07,42.91,10107.0,United Kingdom,Books
INV103197,HOM3390,Garden Tools,3,2023-02-07,122.25,10374.0,United Kingdom,Home & Garden
INV104816,HOM7546,Cushion,3,2023-02-07,101.61,10253.0,United Kingdom,Home & Garden
INV103102,ELE3686,Mouse,1,2023-02-07,499.56,10290.0,United Kingdom,Electronics
INV102343,BOO3548,Magazine,5,2023-02-07,18.28,10400.0,France,Books
INV102568,CLO6506,Sneakers,5,2023-02-07,185.22,10210.0,United Kingdom,Clothing
INV101603,CLO1600,Sneakers,1,2023-02-07,158.07,10103.0,United Kingdom,Clothing
INV104429,CLO3451,Hat,3,2023-02-07,190.99,10128.0,United Kingdom,Clothing
INV100310,TOY1441,Board Game,3,2023-02-07,77.04,10205.0,United Kingdom,Toys
INV104136,ELE8371,Laptop,1,2023-02-07,795.03,10057.0,Netherlands,Electronics
INV102620,TOY1455,Puzzle,2,2023-02-08,58.94,10336.0,Germany,Toys
INV103267,TOY4069,Building Blocks,-1,2023-02-08,23.72,10495.0,United Kingdom,Toys
INV101071,CLO8095,Scarf,5,2023-02-08,168.22,10016.0,United Kingdom,Clothing
INV102032,BOO7783,Textbook,3,2023-02-08,37.09,10318.0,United Kingdom,Books
INV100908,HOM5235,Lamp,3,2023-02-08,18.88,10165.0,United Kingdom,Home & Garden
INV100249,HOM5932,Picture Frame,24,2023-02-08,67.47,10287.0,United Kingdom,Home & Garden
INV101661,ELE3389,USB Cable,-1,2023-02-08,272.25,10440.0,United Kingdom,Electronics
INV101503,HOM6308,Vase,2,2023-02-08,147.63,10298.0,Netherlands,Home & Garden
INV101415,ELE2156,Webcam,2,2023-02-08,565.13,10124.0,Switzerland,Electronics
INV104151,ELE9233,Monitor,2,2023-02-08,256.84,10333.0,United Kingdom,Electronics
INV100476,ELE1215,Laptop,1,2023-02-08,671.76,10184.0,United Kingdom,Electronics
INV101725,TOY1502,Building Blocks,1,2023-02-08,45.1,10013.0,United Kingdom,Toys
INV101484,BOO6344,Magazine,1,2023-02-08,47.29,10421.0,United Kingdom,Books
INV102183,HOM4270,Lamp,1,2023-02-08,105.98,10389.0,United Kingdom,Home & Garden
INV104406,BOO1673,Textbook,5,2023-02-08,13.81,10421.0,United Kingdom,Books
INV100585,BOO9269,Non-Fiction Book,4,2023-02-08,33.42,10436.0,United Kingdom,Books
INV104540,ELE7615,Keyboard,6,2023-02-08,291.76,10182.0,Switzerland,Electronics
INV100637,TOY7353,Board Game,2,2023-02-08,32.98,10011.0,United Kingdom,Toys
INV103324,HOM1445,Garden Tools,2,2023-02-08,128.99,10108.0,France,Home & Garden
INV103984,HOM3894,Cushion,3,2023-02-08,66.48,10053.0,United Kingdom,Home & Garden
INV100372,ELE5758,Laptop,2,2023-02-08,67.01,10004.0,United Kingdom,Electronics
INV103088,HOM7141,Garden Tools,1,2023-02-08,19.01,10485.0,Belgium,Home & Garden
INV100765,BOO7606,Non-Fiction Book,1,2023-02-08,19.91,10478.0,France,Books
INV102986,ELE3630,Monitor,2,2023-02-09,643.96,10301.0,United Kingdom,Electronics
INV101623,HOM2502,Plant Pot,6,2023-02-09,11.49,10370.0,United Kingdom,Home & Garden
INV102452,TOY4574,Board Game,1,2023-02-09,26.15,10483.0,Switzerland,Toys
INV101625,HOM5001,Lamp,1,2023-02-09,115.31,10020.0,United Kingdom,Home & Garden
INV104079,HOM9036,Cushion,5,2023-02-09,83.57,10022.0,United Kingdom,Home & Garden
INV101598,TOY7763,Doll,3,2023-02-09,41.58,10212.0,Belgium,Toys
INV100960,HOM7694,Picture Frame,-2,2023-02-09,40.95,10428.0,Spain,Home & Garden
INV104099,BOO9441,Fiction Book,5,2023-02-09,30.85,10258.0,Germany,Books
INV101936,CLO2188,T-Shirt,2,2023-02-09,165.59,10091.0,United Kingdom,Clothing
INV104747,BOO9207,Textbook,6,2023-02-09,15.37,10474.0,Germany,Books
INV101614,BOO4218,Textbook,6,2023-02-09,23.43,10368.0,Germany,Books
INV101320,TOY3367,Board Game,1,2023-02-09,78.26,10133.0,Belgium,Toys
INV104691,BOO5290,Textbook,1,2023-02-09,15.18,10086.0,United Kingdom,Books
INV103312,CLO8400,Jeans,10,2023-02-10,20.12,10302.0,United Kingdom,Clothing
INV100699,TOY1402,Building Blocks,4,2023-02-10,13.08,10499.0,United Kingdom,Toys
INV104402,CLO5310,T-Shirt,4,2023-02-10,75.48,10035.0,United Kingdom,Clothing
INV103259,BOO7192,Comic Book,1,2023-02-10,43.13,10093.0,United Kingdom,Books
INV103266,TOY8625,Doll,2,2023-02-10,11.19,10488.0,United Kingdom,Toys
INV104089,HOM1063,Garden Tools,4,2023-02-10,125.28,10449.0,United Kingdom,Home & Garden
INV101810,ELE9904,Laptop,2,2023-02-10,99.41,10018.0,United Kingdom,Electronics
INV100090,BOO3672,Fiction Book,1,2023-02-10,20.06,10323.0,United Kingdom,Books
INV103046,CLO9620,Jeans,2,2023-02-10,87.96,10383.0,Germany,Clothing
INV101342,ELE4091,Keyboard,5,2023-02-10,62.6,10488.0,United Kingdom,Electronics
INV103740,CLO4061,Sneakers,-1,2023-02-10,81.81,10017.0,United Kingdom,Clothing
INV103148,CLO2865,Dress,5,2023-02-10,118.73,10473.0,United Kingdom,Clothing
INV104057,TOY9315,Building Blocks,3,2023-02-10,59.08,,United Kingdom,Toys
INV101848,ELE5087,Mouse,1,2023-02-10,85.94,10347.0,United Kingdom,Electronics
INV100108,BOO6558,Fiction Book,4,2023-02-10,28.28,10039.0,United Kingdom,Books
INV104335,HOM1390,Plant Pot,1,2023-02-10,29.92,10016.0,United Kingdom,Home & Garden
INV103366,BOO6049,Textbook,1,2023-02-10,42.62,10428.0,United Kingdom,Books
INV101951,TOY8236,Action Figure,3,2023-02-10,42.4,10036.0,United Kingdom,Toys
INV103446,TOY7189,Board Game,1,2023-02-11,24.71,10315.0,Belgium,Toys
INV102252,CLO4679,Jacket,3,2023-02-11,59.93,10289.0,United Kingdom,Clothing
INV100588,HOM5275,Lamp,3,2023-02-11,25.16,10477.0,United Kingdom,Home & Garden
INV100136,CLO4558,Scarf,3,2023-02-11,181.24,10258.0,United Kingdom,Clothing
INV102512,TOY4446,Doll,3,2023-02-11,30.08,10342.0,United Kingdom,Toys
INV102976,ELE8215,Webcam,2,2023-02-11,216.95,10332.0,United Kingdom,Electronics
INV101413,ELE9853,Monitor,5,2023-02-11,612.9,10184.0,United Kingdom,Electronics
INV102371,CLO6807,Dress,1,2023-02-11,114.03,10334.0,United Kingdom,Clothing
INV101076,TOY9712,Building Blocks,2,2023-02-11,45.73,10243.0,France,Toys
INV100932,ELE7719,Monitor,2,2023-02-11,190.99,10212.0,United Kingdom,Electronics
INV101340,ELE7458,Webcam,12,2023-02-11,740.73,10218.0,United Kingdom,Electronics
INV102263,CLO5960,Hat,2,2023-02-11,128.16,10116.0,United Kingdom,Clothing
INV102510,BOO7822,Non-Fiction Book,5,2023-02-11,30.53,10093.0,United Kingdom,Books
INV102954,HOM4657,Cushion,5,2023-02-11,122.05,10408.0,Spain,Home & Garden
INV101051,TOY4513,Puzzle,1,2023-02-11,17.32,10030.0,United Kingdom,Toys
INV102140,HOM3502,Cushion,1,2023-02-12,134.32,10222.0,United Kingdom,Home & Garden
INV102898,ELE6700,Laptop,20,2023-02-12,354.35,10157.0,Germany,Electronics
INV103243,ELE8518,Laptop,4,2023-02-12,328.37,10332.0,United Kingdom,Electronics
INV102547,TOY8501,Puzzle,1,2023-02-12,75.92,10036.0,France,Toys
INV100820,HOM1564,Garden Tools,6,2023-02-12,21.65,10207.0,United Kingdom,Home & Garden
INV104401,HOM8966,Plant Pot,1,2023-02-12,16.32,10164.0,Spain,Home & Garden
INV102425,ELE5233,Webcam,3,2023-02-12,79.29,10409.0,United Kingdom,Electronics
INV104244,ELE6828,Laptop,1,2023-02-12,594.59,10133.0,United Kingdom,Electronics
INV104910,ELE1975,Webcam,12,2023-02-12,201.67,10265.0,Australia,Electronics
INV103843,ELE7590,Keyboard,4,2023-02-12,594.08,10303.0,Germany,Electronics
INV104222,HOM1942,Vase,6,2023-02-12,124.03,10245.0,United Kingdom,Home & Garden
INV100515,TOY6325,Doll,1,2023-02-12,14.09,10307.0,United Kingdom,Toys
INV103788,HOM9172,Cushion,1,2023-02-13,90.2,10370.0,Switzerland,Home & Garden
INV101426,ELE3689,Webcam,1,2023-02-13,796.29,10340.0,United Kingdom,Electronics
INV100656,CLO3508,Scarf,2,2023-02-13,105.94,,Netherlands,Clothing
INV102849,ELE1791,Laptop,10,2023-02-13,317.25,10321.0,United Kingdom,Electronics
INV100516,CLO9316,Jeans,4,2023-02-13,102.39,10456.0,United Kingdom,Clothing
INV102651,BOO6280,Comic Book,3,2023-02-13,14.26,10080.0,United Kingdom,Books
INV102952,BOO9024,Magazine,4,2023-02-13,23.55,10306.0,Spain,Books
INV101998,CLO1255,Jacket,2,2023-02-13,103.76,10366.0,United Kingdom,Clothing
